Date / Time,City,State,Shape,Duration,Summary,Posted
8/13/15 22:00,Stockton,CA,Triangle,10 seconds,Triangular formation of white blurry lights over venetian park Stockton Ca,42243
8/13/15 21:30,Liverpool,NY,Triangle,,Triangle shaped craft outlined with bright white lights.,42243
8/13/15 20:40,New Brunswick,NJ,Triangle,30 seconds,Three lights form equilateral triangle with no faa required flashing lights gliding at a rather low altitude over New Brunswick east,42243
8/13/15 00:20,Olds (Canada),AB,Triangle,1-2 minutes,Silent moving gliding triangle craft outlined by what looked like ripples that were transparent,42243
8/13/15 00:15,Mechanicsburg (near),PA,Triangle,~10 seconds,"Silent Triangular Craft over Harrisburg, PA.",42243
8/12/15 23:12,West Jefferson,NC,Triangle,15 minutes,"High altitude triangle object with lighted corners seen over West Jefferson, NC.",42243
8/12/15 23:00,Bow Island (Canada),AB,Triangle,4-5 seconds,FAST low flying silent triangle.,42229
8/12/15 20:50,Sunset Beach,OH,Triangle,5 minutes,3 red/orange lights with white center in a triangle formation hovering for a while then fading away,42243
8/11/15 23:46,Manchester (UK/England),,Triangle,5 minutes,Three red lights triangle craft.,42229
8/10/15 19:13,Hartford,AL,Triangle,25 minutes,"3 Triangular shaped, white or silver metallic, flying objects with NO wings/propellers/noise and or markings.",42229
8/8/15 21:00,Galveston,TX,Triangle,5 minutes,Triangular craft with colorful lights under the UFO.,42229
8/8/15 20:15,Raeford,NC,Triangle,3 seconds,"Driving into Raeford from Southern Pines, looked to our L and over Ft Bragg, we observed 3 pinkish/red lights in triangle formation.",42229
8/7/15 21:00,Marshfield,,Triangle,5-10 minutes,Low flying black triangle.,42243
8/7/15 15:30,Burbank,CA,Triangle,4 minutes,UFO over Burbank Studio and 134.,42229
8/6/15 20:45,O'Fallon,MO,Triangle,3 minutes,3 glowing orange lights..in controlled flight in triangle shape. Flickered out but could still make out faint black objects in sky.,42229
8/6/15 01:45,Rochester,MN,Triangle,30 minutes,"3 orange lights, forming a perfect triangle in the SW sky, without sound or motion.",42229
8/5/15 22:00,Indian Land,SC,Triangle,1 minute,Witnessed same triangle shapped craft reported in Weddington.,42229
8/5/15 21:00,Weddington/Wesley Chapel,NC,Triangle,3 minutes,"Triangular shaped aircraft hovering over wooded area in night sky, with 3 distinct lights on each point.",42222
8/5/15 06:05,Groveport,OH,Triangle,2 minutes,Taking pics of the sunrise at work and was going through the 5 pics when i noticed them in the top of the picture 4 together side by s,42222
8/4/15 21:56,New Jersey,NJ,Triangle,2 minutes,((HOAX??)) Riding on the highway from work towards Philadelphia for 2 mins I saw 3 red lights that formed a triangle.,42222
8/3/15 21:00,Phillipsburg,NJ,Triangle,3 minutes,We went out for a drive after eating dinner and came across some triangle aircraft with bright lights hovering above a cemetery.,42222
8/2/15 00:00,Lees Summit,MO,Triangle,5 minutes,Triangle object seen flying over Lees Summit.,42222
8/1/15 22:30,Barboursville,WV,Triangle,15 minutes,"Orange triangular shaped object hovering in the sky over our Beechfork State Park campgound, Barboursville, WV.",42222
7/31/15 23:00,Dublin,OH,Triangle,fast,((HOAX??)) triangle craft with bright green lights and fast not very loud at all.,42222
7/31/15 19:00,Long Beach,NY,Triangle,0.67,Walking and saw it over the ocean fixed then they were gone at once.,42222
7/30/15 23:32,Fayetteville,AR,Triangle,still there,"A hovering triangular craft, 2 red lights (one blinking) and 1 white light.",42216
7/29/15 21:00,Castleton,NY,Triangle,20,"Triangle shape with bright (red, orange, white).",42216
7/27/15 22:00,Diamond Point,NY,Triangle,10 minutes,"Three motionless triangular objects, high in evening sky, over Lake George area, having reddish glow on the tips of craft.",42216
7/26/15 23:30,River Grove,IL,Triangle,2-3 minutes,"I was smoking a cigarette through my window, when I spotted very white bright lights hovering in the sky.",42216
7/26/15 21:30,Bristol,VA,Triangle,30,"I seen a red light under the moon and then I seen another one about 30 feet away, while I was looking at them a two green triangles.",42216
7/25/15 22:30,Irvine,CA,Triangle,5 minutes,Hovering craft with red and green blinking lights. Hovers for a minute and then moved to a new spot.,42216
7/25/15 16:45,Hutto,TX,Triangle,5 minutes,The photo I took had a total of three objects.,42216
7/24/15 23:15,Bolivar,MO,Triangle,5 minutes,"Multiple triangular, hovering, and, well lighted craft spotted in formation in unincorporated Polk County, Missouri.",42216
7/24/15 22:15,Highland,CA,Triangle,5 minutes,Glowing object dropping embers over San Bernardino,42216
7/24/15 00:00,Missoula,MT,Triangle,0.0208333333,Triangular object seen crusing though air.,42216
7/23/15 23:00,Carrboro,NC,Triangle,5 minutes,"Three lights as bright as the moon, possible triangle.",42216
7/23/15 22:00,Hattiesburg,MS,Triangle,10 minutes,"I saw a triangular UFO with red and white lights while driving on Hwy 98 in Perry County, MS.",42229
7/23/15,Leicestershire (UK/England),,Triangle,1 minute,Three anti-gravity triangles. ((NUFORC Note: We wonder whether this is a serious-minded report. PD)),42208
7/22/15 22:00,Lake Charles,LA,Triangle,3 minutes,"While traveling on I-10, we saw three lights, two white and one red, hovering about the highway.",42208
7/22/15 00:04,Louisville,KY,Triangle,~1 minute,Me and girlfriend were out on the deck and this large triangle shaped craft flew right over the top of us flying below the clouds.,42208
7/21/15 22:23,Newport News/Hampton,VA,Triangle,20 minutes,Triangular shaped craft with lights on each point hovering in Newport News near Chestnut Avenue and Aberdeen Roadthen shot up and disap,42208
7/21/15 22:20,Mulberry Township,KS,Triangle,5-10 minutes,"Low flying, extremely slow moving triangular craft sighted in rural Kansas.",42208
7/21/15 22:00,Wilmington,DE,Triangle,30 seconds,"Triangular lights seen over Wilmington, DE, heading towards New Castle along 13",42208
7/21/15 00:17,Freehold,NJ,Triangle,20 seconds,Triangular aircraft with white lights and a blinking red light at triangles core,42208
7/20/15 22:00,Summerville,SC,Triangle,15 minutes,Huge Craft in South Carolina Sky (Summerville),42208
7/20/15 02:00,Rocklin,CA,Triangle,5 minutes,Star-like Object wobbling in the Distance and a Large Black Triangular object with 3 bright lights and a red light in the middle.,42208
7/20/15 00:45,Hendersonville,NC,Triangle,10 minutes,Triangular UFO sighting.,42208
7/20/15 00:00,Hendersonville,NC,Triangle,15 minutes,It was 3 lights that stud still for 10 minutes. then went right.,42208
7/19/15 22:30,Wilson,NY,Triangle,5 minutes,3 orange/red color ball shape objects in triangle formation traveling west.,42208
7/18/15 23:00,Yelm,WA,Triangle,Ongoing,"4 Triangular craft, lit up by lights, seen in sky, remained stationary and I never saw them depart.",42208
7/18/15 21:30,"Cyrus, WV US 52 North • Coordinates: 38°18&#8242;19&#8243;N ",WV,Triangle,~3 minutes,Traveling N on US route 52; triangular object appeared hovering at a great distance in the northwest sky.,42216
7/18/15 02:30,Rancho Palos Verdes,CA,Triangle,15-20 Seconds,"Triangle UFO hovering on top of my home then accelerate very fast, after illuminating center white light.",42222
7/17/15 22:50,Sinking Spring,PA,Triangle,1,"I saw three bright lights in the sky, hovering in a triangular pattern, just above the tree line across from my subdivision.",42208
7/17/15 22:15,Jeffersonville,IN,Triangle,5 minutes,"Triangular shaped object with no sound and solid lights spotted over Jeffersonville, IN.",42208
7/17/15 00:00,Johnstown,PA,Triangle,4 minutes,Fire flying through the sky.,42208
7/16/15 21:10,Palmdale,CA,Triangle,2 minutes,Saw a triangle looking object with lights on all corners and another object following it moving fast to the east.,42202
7/16/15 00:00,Morrisville,PA,Triangle,6 minutes,Huge dark object high in the clouds hovering over me.,42202
7/15/15 23:00,Northfield,MN,Triangle,1 minute,Triangle and ORBS two birds one stone. VIDEO!!!,42249
7/15/15 23:00,Northfield,MN,Triangle,1 minute,https://youtu.be/nTF_SKWrQqc I already filed a report this is the video i was trying to share with the ufo world copy and paste the UR,42243
7/15/15 22:11,Torrance,CA,Triangle,3 seconds,"A triangle of light nose diving/falling from the sky, lost sight of it behind trees. ((NUFORC Note: Possible model a/c? PD))",42202
7/15/15 11:00,Selah,WA,Triangle,20 minutes,"Strange Craft Seen Over Yakima, Washington.",42208
7/15/15 00:10,Gladwin,MI,Triangle,30-40 seconds,"Something glowed brightly, stood motionless for a few seconds, flared up and took off across the sky.",42202
7/14/15 22:45,Oviedo,FL,Triangle,~3 minutes,"Triangle shape craft was hovering about 400 feet above. Craft did not produce any sound. It had 5 blinking lights underneath, one of th",42202
7/14/15 22:00,Hattiesburg,MS,Triangle,15 minutes,"I saw a triangular UFO with red and white lights while driving on Hwy 98 in Perry County, MS.",42229
7/12/15 22:30,Machesney Park,IL,Triangle,Driving home,"We were heading north on 251 near Forest Hills Road. We saw a huge triangular type ship in the sky; green, red, purple colors.",42202
7/12/15 22:00,North Tonawanda,NY,Triangle,<10 minutes,Red pulsing lights in triangular shape moving in northeastern sky.,42202
7/12/15 21:10,Canton,MI,Triangle,5 minutes,Observed craft 4-6 minutes in one spot. Body was perfect triangle with leading lights at each corner. Lights pulsating red and white.,42202
7/12/15 20:35,Stafford,VA,Triangle,6 minutes,"I noticed a bright orange light coming up from the trees, then another and then another in a straight line. They would go diagonal int",42202
7/12/15 19:45,Mead,CO,Triangle,10 minutes,Lights where very bright no sound.,42202
7/11/15 20:45,Mesa,AZ,Triangle,10 minutes,"3 fiery colored lights in line that did not flicker, but eventually dimmed, grew bright, then dimmed and zoomed off quickly one-by-one.",42202
7/10/15 22:45,East Amherst,NY,Triangle,20 seconds,Black triangle with six lights.,42202
7/6/15 22:27,Lancaster,CA,Triangle,5 minutes,((HOAX??)) Triangular flying aircraft with rainbow colored lights.,42195
7/5/15 22:30,Columbus,OH,Triangle,3-4 minutes,"3 red, glowing objects hovering in Columbus, OH.",42191
7/4/15 23:00,Hickory,NC,Triangle,45 seconds,3 red lights in an elongated triangle shape hovering over Lake Hickory. Dissipated after about 1 minute.,42191
7/4/15 23:00,East Los Angeles,CA,Triangle,1 minute,We were driving home from downtown L.A. on the 10 fwy headed east. Fireworks were going off on both sides of the freeway. Traffic was,42191
7/4/15 23:00,Louisville,KY,Triangle,2 minutes,"5 Triangular objects with bright orange lights of over St. Matthews, KY. One stopped as if facing me for 10 seconds.",42191
7/4/15 22:30,Hudson,WI,Triangle,15 minutes,"Orange glowing object, with orange light in a triangular shape on top, flying Northeast over North Hudson, WI.",42191
7/4/15 22:08,Wisconsin Dells,WI,Triangle,5-6 seconds,Spherical Orange Lights arranged in a Triangle,42392
7/4/15 22:00,Littleton,CO,Triangle,10 minutes,After a firework show at Clement Park there was a huge craft hovering over the lake. It was difficult to make out the shape. You coul,42404
7/4/15 21:45,Bethlehem,PA,Triangle,2 minutes,Triangular formation of cream-white lights seen in Bethlehem Pa 4th of July 2015.,42191
7/4/15 21:30,Machesney Park,IL,Triangle,5 minutes,Strange triangular orange -red hovering object.,42208
7/4/15 21:30,Boca Raton,FL,Triangle,40,"We start watching the fireworks while in our pool, and we saw a lit object in the sky that appeared to be moving at a high rate of spee",42195
7/4/15 21:25,Highlands Ranch,CO,Triangle,15 minutes,Blue/red/green triangular object above fireworks display.,42191
7/4/15 01:00,Buffalo Creek Area Campground,CO,Triangle,15 minutes,Tripod-shaped and a series of bright flashes.,42202
7/2/15 22:15,Lock Haven,PA,Triangle,30 seconds,Triangle and completely silent.,42188
7/2/15 21:30,Concordia,KS,Triangle,30 minutes,"Two stationary bright objects in the northwest sky, ((NUFORC Note: Venus and Jupiter?? PD))",42195
7/2/15 21:25,Racine,WI,Triangle,20 minutes,"Triangle object, with company in sky.",42188
7/2/15 00:30,Tifton,GA,Triangle,2 minutes,I have video of 4 to5 v shaped crafts .... three different angles 3 different people recording .... loud .... that's what made us loo,42286
7/1/15 22:30,Madera,CA,Triangle,1.5 minutes,"Triangular object seen over Madera County July 1, 2015.",42195
6/30/15 22:49,Pecatonica,IL,Triangle,1 minute,"Large, silent, triangular craft.",42188
6/30/15 22:14,Citrus Springs,FL,Triangle,,2 stationary objects in the sky. ((NUFORC Note: Probably Venus and Jupiter in the northwestern sky. PD)),42188
6/29/15 22:30,Sugar Loaf,NY,Triangle,10 minutes,3 triangular shaped or triangular lit objects moving then hovering very high in the night sky,42188
6/29/15 20:30,McCormick,SC,Triangle,30 seconds,"Silent, black triangular shaped craft ascending from water and slowly passing over treeline.",42188
6/28/15 21:30,Poughkeepsie,NY,Triangle,30 seconds,Triangular flying object with white lights on each angle and green light in the middle. Traveled at un-normal flying speeds.,42188
6/25/15 02:50,Lakebay,WA,Triangle,60 seconds,"Observed what at first believed to be a ""slow"" falling star, which evolved into dark triangular objects flying in a line.",42188
6/23/15 22:30,Smithfield,PA,Triangle,10 minutes,three individual lights in a triangle. one red. one green. one white.,42179
6/23/15 01:00,Grand Rapids,MI,Triangle,30 seconds,"Four white triangular objects with green lights underneath, closely followed by a smaller, circular, white object, looked like a star.",42188
6/22/15 23:00,Hatfield,WI,Triangle,45 seconds,"Gold to light yellow triangular shape with 3 black dots, changed into a small cloud",42202
6/22/15 22:00,Sedona,AZ,Triangle,2 minutes,"2 triangle shape amber colored UFOs, making a turn in unison, are witnessed by 7 ppl. in Sedona, AZ",42188
6/20/15 11:15,Charleston,SC,Triangle,3 minutes,Just saw a black colored triangle flying over my house with red blinking lights and had a eerie sound to it! It flew fairly low.,42179
6/19/15 21:43,Tacoma,WA,Triangle,5 minutes,"Two, dark black triangle shaped objects in eastern sky in Tacoma, WA.",42179
6/19/15 21:00,Goose Creek,SC,Triangle,2 seconds,Low fast flying triangular object over the tree tops.,42179
6/19/15 21:00,Goose Creek,SC,Triangle,2 seconds,Strange object seen flying in the sky over neighborhood.,42179
6/17/15 19:00,Clifton,NJ,Triangle,30 minutes + ongoing,"Slow, but steady, seemingly triangular flying object high in the sky among the clouds. Higher than descending airplane into Newark.",42174
