Date / Time,City,State,Shape,Duration,Summary,Posted
9/19/15 19:30,Gilbert,AZ,Fireball,Few minutes,DIRECTION CHANGING COMET-LIKE OBJECTS IN EASTERN SKY,42272
9/18/15 21:00,Killingly,CT,Fireball,1 minute,"((HOAX??)) Orangey disk shaped, gave of no ambient light.",42461
9/18/15 06:30,Munfordville/Glendale (between),KY,Fireball,20 minutes,"I was on I-65 traveling northbound to my dads in Louisville from Florida, there was a 21 mile area under construction and the highway h",42611
9/17/15 21:00,Homosassa,FL,Fireball,15 minutes,First 3 seemed to follow each other as they were on same exact course as the first one.,42264
9/17/15 20:00,Tempe,AZ,Fireball,30 minutes,5 lights fy beside each other.,42272
9/17/15 19:35,Washington,PA,Fireball,Continues,"Western sky. Sunset. Five lights that moved in downward direction. They had short ""tails,"" but no contrails. They disappeared.",42264
9/16/15 22:00,Sapulpa,OK,Fireball,3-4 seconds,"Orange glowing fireball over Sapulpa, OK.",42264
9/16/15 21:30,Hartford,CT,Fireball,15 minutes,Look up into sky and see a white fireball it drops about a 100 feet from the distance im at than it takes off and in a matter of second,42272
9/16/15 21:27,Worcester,MA,Fireball,2 minutes,((NUFORC Note: No information provided by source of report. PD)),42264
9/14/15 23:00,Prior Lake,MN,Fireball,45-60 seconds,Red orange glow in the sky about 3 times size of a lantern all one color glow,42264
9/14/15 22:30,North Topsail Beach,NC,Fireball,2 minutes,Five glowing fireballs/spheres in rectangular formation in sky.,42264
9/13/15 23:09,Canton,GA,Fireball,Seconds,I was driving on innerstate 575 southbound and I saw what looked like a shooting star but green and long tailed.,42264
9/13/15 21:00,Trevose,PA,Fireball,15 minutes,"Tonight we saw 10 fireball colored, round objects flying in a line going west to east about 9:00 PM. These objects flew in a nice pace",42264
9/13/15 21:00,Clifton Park,NY,Fireball,2-3 minutes,2 bright orange objects (like a fireball) moving slowly across the sky in upstate NY at approx. 9pm. Witnessed for about 2 min,42264
9/13/15 05:15,Arlington,WA,Fireball,1 hour,((HOAX??)) Looks like a large meteor.,42264
9/12/15 22:00,Prince Albert,SK,Fireball,2 minutes,"A friend and I witnessed what appeared to be three or four fireball looking objects, they did not move like regular aircraft and seemed",42264
9/12/15 22:00,Cedar Springs,MI,Fireball,,Bright light appearing north of 131 and then disappearing.,42272
9/10/15 17:00,Santa Maria,CA,Fireball,5 minutes,"Made a report back in July 23, 2015. Location Santa Maria California.

Tonight 9-10-15. My daughter asked what are those orange light",42258
9/9/15 21:20,Pensacola,FL,Fireball,4 seconds,Something blue fell from the sky and crashed.,42258
9/9/15 20:35,Edmonton (Canada),AB,Fireball,6 minutes,Large orange glowing orb over southeast Edmonton.,42258
9/9/15 20:00,Diamondhead,MS,Fireball,30 seconds,Green fireball.,42258
9/9/15 00:20,Schofield Barracks,HI,Fireball,10 minutes,Saw 5 individual balls of light. They fell slowly from roughly 100 feet up. They lit up the sky like a fire. The last two fell simultan,42258
9/7/15 05:00,Carver,MN,Fireball,:30,Bright light low to ground.,42258
9/6/15 22:16,Marietta,GA,Fireball,1 minute,Bright red orb hovering in the sky.,42258
9/6/15 21:30,Campbell,CA,Fireball,3-5 seconds,Unexplained disappearing explosion-esque orb of light sighted in suburbia.,42258
9/6/15 21:05,Mishawaka,IN,Fireball,1 minute,"3 burning lights cruising through air 5 seconds apart. Came from south going north not entirely in straight line, but at decent pace.",42258
9/6/15 21:00,Corinth,KY,Fireball,4-5 minutes,12 orange/red lights traveling across the sky.,42258
9/6/15 20:30,Hanover,PA,Fireball,1 minute,Slow moving fireball.,42258
9/6/15 20:00,Barnegat,NJ,Fireball,3 minutes,3 Fireballs aligned in perfect symmetrical shapes such as a pyramid and then a perfect line.,42258
9/5/15 23:00,Kearneysville,WV,Fireball,3 minutes,Red-orange fireball moving quickly through sky.,42258
9/5/15 21:15,Elyria,OH,Fireball,4 minutes,We went out the door and we saw a Fireball same size as the moon moving at approximately 5 miles an hour up in the sky in front of us.,42258
9/5/15 21:00,Dublin,OH,Fireball,2 minutes,"Oval, orange-white, large candle/fireball floated slowly across the sky at a smooth, steady speed.",42258
9/5/15 20:00,Milford,MA,Fireball,5 minutes,Fireball holding position with slight movement.,42258
9/4/15 18:45,Phoenix,AZ,Fireball,90 seconds,"Fireball in the SW Phoenix Sky 9/4/2015 6:45pm, or was it?",42258
9/4/15 01:00,Rice Lake,WI,Fireball,90 seconds,White fireball round-like orb of light.,42258
9/3/15 21:45,Romeoville,IL,Fireball,20 seconds,"Bright red light in sky, moving erratically.",42258
9/2/15 11:18,Wadsworth,OH,Fireball,10 minutes,A yellowish/orange fireball colored circle with white lights on the side.,42258
9/2/15 06:10,Naples,FL,Fireball,15 seconds,Meteor like object entering the atmosphere east of Naples at 6:10. ((NUFORC Note: Atlas V launch from Cape Canaveral. PD)),42249
9/1/15 23:45,Indianapolis,IN,Fireball,1 minute,"Looked like a fireball floating through the sky, then it seemed to stop, change course and disappear.",42249
9/1/15 23:12,Athens,GA,Fireball,4 seconds,Red/orange fireball that descended and fizzled.,42249
9/1/15 21:00,Farmington,MO,Fireball,1 minute,Observed 2 yellowish/golden fireballs.,42249
9/1/15 20:00,Lehighton,PA,Fireball,?,Fireball floating.,42249
8/30/15 23:00,Ocean View,HI,Fireball,10 seconds,6 Fireballs with long tails seen over the Hawaiian Islands. Watched for 10 seconds. ((NUFORC Note: Satellite re-entry. PD)),42249
8/29/15 22:30,Waterford,CT,Fireball,5 minutes,"Red & orange fireball, slow moving, with no sound.",42249
8/29/15 21:06,Wyoming,MN,Fireball,Seconds,"My son in a town 20 minutes from where we are, called at 8;55pm telling us to go out and look in the sky at an orange fireball traveli",42249
8/29/15 09:30,San Diego,CA,Fireball,3 minutes,From W to E. Sat still for about 1 minute then proceeded Southward and vertical until they disappeared.,42249
8/28/15 22:40,Baton Rouge,LA,Fireball,2 minutes,"Neon-orange orb light, slowly floating across the sky, until disappearing.",42249
8/28/15 20:00,Port Charlotte,FL,Fireball,5 minutes,I retrieved my roommate to witnesses ther event.,42249
8/28/15 06:27,Sedona,AZ,Fireball,4-5 seconds,"Sedona, AZ, possible UFO sighting near 'Y' junction, inbetween two small mountain peeks which disappears without impact into thin air.",42249
8/26/15 23:00,Spanish Fort,AL,Fireball,3 seconds,Facing southwest a silent green fireball rapidly fell from the sky.,42243
8/26/15 21:00,St. Petersburg Beach,FL,Fireball,2-3 minutes,Red/Orange flame-like ascending orb offshore Tampa/St. Pete.,42243
8/26/15 20:00,Carriere,MS,Fireball,45 seconds,Bright orange fireballs moving very fast--at least 8.,42243
8/25/15 20:00,Edmond,OK,Fireball,2 minutes,Red and orange pulsing light flying in odd way.,42243
8/25/15 14:26,Liberty,MO,Fireball,45 seconds,Fiery blue light.,42243
8/24/15 18:45,Oakley,CA,Fireball,2 minutes,I saw orange lighted object flying west at constant speed; not low birds but not high as planes.,42243
8/23/15 23:15,Port Matilda,PA,Fireball,0.0010416667,"((HOAX??)) It was like a fireball hovering, but it disappeared out of thin air.",42243
8/23/15 23:12,East Haven,CT,Fireball,3 minutes,Fireball looked like plane on fire.,42243
8/23/15 20:30,Jackson,NJ,Fireball,3 hours,"Large orange light would move across the sky, get to a certain point and then vanish- happened 12 different times, same flight path.",42243
8/23/15 03:00,Thornton,CO,Fireball,1 minute,Fireball went into a bright yellow streak that formed a line from east to west and dissappeared,42243
8/22/15 23:45,Crestwood,IL,Fireball,1 minute,Fireballs over Illinois.,42243
8/22/15 22:00,Lynchburg,OH,Fireball,10 minutes,"A floating fireball, like a floating campfire in sky, floating above house outside of Lynchburg, Ohio",42243
8/20/15 21:00,Southaven,MS,Fireball,3-4 hours,Hovering red object(s) nightly along with triangular forming white orbs,42243
8/20/15 21:00,Whitinsville,MA,Fireball,15 seconds,"At 2100, my wife and I witnessed a fireball (orange Ball)moving from southeast to northwest. At first, I really didn't think anything o",42243
8/20/15 13:00,Pismo,CA,Fireball,5 seconds,Red fireball spherical looking object rises from ground and disappears.,42243
8/16/15 23:19,Bolton,,Fireball,10 seconds,"We were away on holiday and our home surveillance camera caught a kind of fireball of white colour.

Our security light came on for n",42615
8/15/15 23:30,Medford,OR,Fireball,2 minutes,Fire ball inferno on opposing valley wall. Then vanished.,42383
8/15/15 23:10,Westminster,MD,Fireball,45 seconds,"Three circular shapes, moving at the same speed, and same direction. They were spherical but fire colored. They appeared all at once.",42243
8/15/15 23:00,Washington,VT,Fireball,14 minutes,Amazing sight too see.,42243
8/15/15 21:00,Woodbridge,NJ,Fireball,4-5 minutes,"8-10 flickering fireballs, in single file, from south to northeast.",42243
8/15/15 19:10,Yakima,WA,Fireball,5 minutes,"Yellow orb, fades to red over Yakima.",42243
8/14/15 21:00,Loveland,OH,Fireball,unsure as just driving by,"4 clustered, orange, moving objects around 9 at night.",42243
8/14/15 00:20,Astoria,OR,Fireball,2 minutes,"Bright flaming orange orb, with blue pulses of light emitted every few minutes, flying over the water and was completely silent.",42243
8/13/15 12:00,Wooster,OH,Fireball,fireball,Rotating fireball with bright white light.,42264
8/13/15 00:30,Nipomo,CA,Fireball,45 seconds,"Single Fireball looking thing over Nipomo, CA",42243
8/12/15 20:45,Oxford,MA,Fireball,5 minutes,6 candle/fireballs moving silently through the sky,42229
8/12/15 00:00,Gulf shores,AL,Fireball,10-15 minutes,My husband and I were sitting on the beach enjoying our getaway when he tells me in a calm yet strange way to look to my right (west)..,42293
8/10/15 04:00,Antioch,CA,Fireball,5 minutes,Fireball heading east at consistent speed.,42229
8/9/15 15:00,Hayfield,MN,Fireball,every 3 days,These fireballs are seeing about every 3 days they were playing on my children swing they are playing with my solar lightsI have video,42264
8/8/15 22:00,East Fultonham,OH,Fireball,10 minutes,Date: 08/08/2015. Time: Approximately 2100hours Witnessed by Three aduklts and three children.,42243
8/8/15 22:00,Monson,MA,Fireball,30 minutes,Odd shape of lights going from west to east. All crafts were moving as one and there were patterns.,42229
8/8/15 22:00,Decatur,TN,Fireball,2 minutes,"Saw an orange moving glow in the sky, and then disappeared.",42229
8/8/15 21:50,Lancaster,PA,Fireball,3 minutes,"Husband and daughter all witnessed 2 orange fireball like lights traveling up in sky slowly, then a third: all disappeared.",42229
8/8/15 21:45,Englewood,FL,Fireball,5 minutes,Obviously not an airplane or meteor.,42229
8/8/15 21:00,Cortland,NY,Fireball,15 minutes,"3 bright red objects flying in random patterns. Objects would separate from each other, then come closer together.",42229
8/8/15 20:57,Chicago,IL,Fireball,10,saw what I thought was an airplane on fire. It moved over the city and picked up heading southwest on the opposite side of my building,42229
8/8/15 08:45,West Harwich,MA,Fireball,10 minutes,"Fireball moving very fast, stopping, then turning white and disapearring.",42229
8/6/15 21:30,Santa Cruz,CA,Fireball,3 minutes,"Saw a single orange fireball hanging in the clouds/sky over Santa Cruz, CA, last night, Aug 6th, around 9:30 PM for about 3 minutes.",42229
8/6/15 20:40,Callaway,FL,Fireball,40 seconds,Flickering red orange that resembled a fire ball. Moving slowly then stopping and slowing going out.,42229
8/5/15 23:40,Wildwood Crest,NJ,Fireball,~10 minutes,4 fireballs near Wildwood Crest.,42222
8/5/15 22:00,South Gate,CA,Fireball,1,We were walking and it was a bit over 10 pm when we saw an object hovering in the sky. Made no sound. It moved in about 60 degrees.,42229
8/5/15 20:00,Plymouth,MA,Fireball,10 minutes,Orange fireball shaped objects over Plymouth Harbour.,42222
8/5/15 19:05,Marietta,GA,Fireball,5 minutes,Object was going I. The direction of the Dobens Air Force base at a high rate of seed red and with a smoke trail short behind it it mov,42258
8/4/15 02:30,Lake Worth,FL,Fireball,10 minutes,Red flashing orb moving very slow.,42222
8/3/15 23:00,Morton grove,IL,Fireball,10 minutes,I was on my roof and noticed an orange/firey ball circling around in the sky. It appeared as a Chinese lantern but it wasn't one.,42222
8/3/15 23:00,Bend,OR,Fireball,10 seconds,On my right hand side a bright green fireball soared through the sky. ((anonymous report)),42584
8/3/15 22:30,London,ON,Fireball,45 minutes,3 distinct sets of orange orbs floating slowly on same path across NE sky.,42229
8/3/15 22:25,Moss,TN,Fireball,2 seconds,Bluish green fireball.,42222
8/3/15 21:50,Mount Morris,IL,Fireball,5 minutes,4 orange glowing objects sighted flying in single formation.,42222
8/3/15 21:00,Jonesboro,IL,Fireball,,Fireball.,42222
8/3/15 04:00,Cranberry twp (7 Fields),PA,Fireball,10 seconds,"Giant green ball of fire fell from sky in 7 Cranberry, PA, last night at 4 am.",42222
8/3/15 03:45,Richmond,VA,Fireball,30 seconds,"Large, silent blue meteor like object fly over James River and quickly disappear.",42222
8/2/15 23:35,Port Townsend,WA,Fireball,6 seconds,"Aug. 2nd, near Port Townsend, WA. 6 second, huge expanding flame/fire--massive and suddenly disappeared.",42229
8/2/15 20:15,Sandwich,MA,Fireball,15 minutes,The first sighting was two bright orange/red balls going thru the sky with no sound.,42222
8/2/15 09:45,Warner Robins,GA,Fireball,50 seconds,"Wife and I saw an glowing orange orb fly overhead, and then disappear to the west.....",42222
8/1/15 22:30,Franklin,NC,Fireball,~30 seconds,"Slow moving fireball, with no sound, in North Carolina.",42222
8/1/15 22:00,Adamsville,TN,Fireball,4 seconds,Massive fireball shot across the sky from the northwest to southeast. It had 2 smoke tails. ((NUFORC Note: Possible meteor?? PD)),42258
8/1/15 21:20,Marseilles,IL,Fireball,2 minutes,Various self piloting fireballs. Succeeded by red light craft.,42222
7/31/15 22:40,Salvo,NC,Fireball,1 minute,"Large and bright red fireball or light, silent and very fast moving N, and then nearly 90 degree westward turn over Pamlico Sound.",42222
7/31/15 21:00,Auburn,NY,Fireball,30 seconds,"Orange flaming ball of fire, flying west to east, with no sound or navigation lights.",42222
7/30/15 00:30,Southern Pines,NC,Fireball,Few seconds,Very large green fireball moving through the sky. ((NUFORC Note: Possible meteor? PD)),42216
7/28/15 01:15,Antioch,CA,Fireball,15 minutes,Fireball over Antioch California seen for 15-20 minutes travelling at varying speeds and making dramatic direction changes.,42216
7/26/15 21:47,Arnold,MO,Fireball,3 minutes,"Spotted a bright orange, burning fireball heading northeast.",42216
7/26/15 21:45,Beloit,WY,Fireball,5 minutes,"Four orange spheres seen traveling east to west at 9:45 in Beloit, WI.",42216
7/26/15 01:45,New York City,NY,Fireball,2 minutes,"4 orange colored balls, moving from south to east. glided low and took off and disappeared in 2 mins. There was helicopter activity 30",42216
7/25/15 10:40,Neoga/Mattoon (between; on I-57),IL,Fireball,1-2 minutes,Never seen anything like that before. Definitely not a firework. Definitely lasted a good deal of time. It was quite bright. Not a mete,42216
7/25/15 03:00,Tumwater,WA,Fireball,Ongoing,Two bright orange lights through the trees. ((NUFORC Note: Red lights located on tops of two towers. PD)),42216
7/25/15 00:48,East Providence,RI,Fireball,3 minutes,"Red and blue light UFO over Cranston, Rhode Island, landing vertically in Narragansett Bay.",42216
7/24/15 22:35,Blaine,MN,Fireball,5 minutes,Fireball disappearing.,42216
